kepid,rrmscdpp03p0
10394576,13.478
10394579,52.937
10394581,67.128
10394587,50.736000000000004
10394589,264.659
10394601,69.471
10394615,77.785
10394627,71.993
10394629,108.255
10394630,108.52799999999999
10394667,105.31299999999999
10394683,223.875
10398597,36.036
10398612,156.389
10398617,284.059
10398659,292.145
10398678,228.41299999999998
10398739,62.427
10398784,48.836000000000006
10398802,203.356
10398825,251.11700000000002
10398907,145.616
10398944,154.685
10398963,34.403
10399006,171.25900000000001
10267582,251.935
10267590,252.15900000000002
10267619,157.88
10267640,154.704
10267700,177.291
10267734,124.73700000000001
10267735,61.243
10267766,106.535
10267801,348.098
10267806,118.779
10267917,75.513
10267985,58.148999999999994
10267994,355.539
10274154,131.958
10274161,90.936
10274180,185.78099999999998
10274190,237.02
10274200,82.08200000000001
10274218,
10274244,45.056000000000004
10274280,212.285
10274308,121.432
10274329,243.15900000000002
10274372,63.278999999999996
10274375,131.593
1027438,94.959
10281830,202.205
10281862,185.18900000000002
10281870,54.333
10281874,225.639
10281883,74.277
10281888,204.505
10281890,16.829
10281895,275.64099999999996
10281896,280.374
10281903,159.483
10281936,216.574
10281953,96.512
10287501,96.427
10287521,208.148
10287524,99.307
10287561,223.524
10287611,45.418
10287659,223.05900000000003
10287666,56.31100000000001
10287668,72.29899999999999
10287671,208.115
10287711,201.796
10287718,204.33700000000002
10287723,74.788
10292040,84.206
10292047,51.205
10292064,57.94
10292071,85.12
10292073,592.815
10292127,165.685
10292156,163.072
10292204,403.389
10292210,387.67800000000005
10292216,1346.935
10292229,274.23
10292238,329.644
10292254,318.323
10292295,225.327
10318128,164.043
10318155,172.15400000000002
10318204,239.77700000000002
10318209,1031.507
10318229,374.27
10318274,105.821
10318275,48.794
10318279,323.621
10318320,74.227
10318357,97.295
10318386,990.8810000000001
10318393,74.693
10318424,286.848
10322794,219.81099999999998
10322795,160.852
10322797,53.16
10322827,59.536
10322831,117.397
10322878,281.436
10322909,188.804
10322913,108.469
10322914,233.013
10322938,76.611
10322948,32.821999999999996
10322952,57.458
10330203,156.912
10330230,128.001
10330246,982.828
10330253,233.938
10330263,279.204
10330312,82.11
10330318,82.435
10330340,18.0
10330388,224.00900000000001
10330435,78.421
10330437,21.539
10330464,219.646
10330480,136.667
10334895,132.27700000000002
10336624,76.369
10336674,277.138
10336713,82.60600000000001
10336742,157.561
10336776,30.695
10336793,277.065
10336800,173.17700000000002
10336910,98.954
10336927,162.879
10336945,64.067
10336951,192.768
10336977,221.235
10341727,143.899
10341734,282.16200000000003
10341755,225.419
10341777,50.926
10341781,351.61400000000003
10341787,323.52099999999996
10341804,65.361
10341811,910.9019999999999
10341822,80.443
10341831,170.196
10341876,247.475
10341878,54.415
10341905,211.949
10351631,144.55
10351635,61.032
10351641,242.123
10351668,191.57
10351691,58.225
10351715,88.439
10351735,101.984
10351754,66.387
10351764,174.19799999999998
10351767,368.338
10351769,69.418
10351792,108.54700000000001
10355487,209.63099999999997
10355509,280.28
10355540,106.95
10355552,583.304
10355602,96.135
10355604,242.55200000000002
10355648,23.69
10355662,163.3
10355671,
10355672,102.91
10355698,81.218
10355732,119.579
10362470,76.354
10362500,215.896
10362546,268.772
10362577,259.91700000000003
10362737,64.04
10362758,155.62
10362804,132.19
10362838,98.396
10362840,159.38299999999998
10362843,73.71300000000001
10362854,129.753
10362937,136.836
10363074,416.82
10386682,195.525
10386696,147.839
10386711,525.775
10386716,617.255
10386842,50.012
10386867,206.74400000000003
10386900,194.294
10386904,151.43
10386922,53.87
10386925,388.295
10386932,689.8560000000001
10386972,125.573
10386980,129.178
10394708,245.08900000000003
10394772,85.49
10394799,111.88
10394801,195.495
10394802,369.151
10394803,60.278999999999996
10394814,83.94
10394873,97.57799999999999
10394936,228.084
10394938,235.36599999999999
10394948,195.521
10394950,197.47799999999998
10394987,42.287
10263794,87.63
10263795,207.141
10263800,33.289
10263823,210.637
10263836,41.696000000000005
10263837,115.62799999999999
10263881,70.83800000000001
10263883,157.076
10263888,101.29700000000001
10263910,83.363
10263913,78.061
10263944,199.794
10268064,184.497
10268222,239.73
10268287,97.781
10268356,77.812
1026838,119.775
10268454,186.74900000000002
10268519,49.11600000000001
10268596,130.673
1026861,111.427
10268613,201.702
10268616,158.406
10268674,209.532
10268680,77.41
10274404,229.697
10274410,134.129
10274413,63.35
10274419,92.287
10274445,181.825
10274494,57.945
10274503,189.25
10274546,139.08
10274566,167.53
10274571,164.362
10274615,111.915
10274637,91.68700000000001
10281955,111.186
10281965,104.585
10281981,166.423
10282002,115.085
10282005,73.262
1028201,262.503
10282012,43.097
10282021,261.907
10282071,80.495
10282108,60.302
10282132,133.031
1028246,374.13699999999994
10287731,52.652
10287790,75.833
10287795,180.946
10287830,227.171
10287839,118.954
10287868,284.26
10287874,192.731
10287886,293.356
10287927,271.559
10287991,858.482
10288002,20.051
10288009,301.915
10292318,106.51100000000001
10292323,431.286
10292330,191.896
10292331,133.739
10292357,253.393
10292413,
10292423,248.273
10292438,285.815
10292465,806.175
10292509,248.80900000000003
10292513,330.791
10292537,295.66700000000003
10292540,324.96
10318427,197.985
10318430,143.893
10318490,99.037
10318536,128.494
10318539,195.68900000000002
10318564,237.63299999999998
10318575,39.624
10318646,72.88600000000001
10318648,189.375
10318678,66.411
10318694,163.58100000000002
10318706,296.251
10318734,208.824
10322987,98.88799999999999
10323023,122.45100000000001
10323079,170.322
10323091,215.062
10323099,105.131
10323110,226.519
10323123,114.031
10323154,302.704
10323195,1169.375
10323209,65.367
10323210,126.56200000000001
10323222,99.117
10323250,138.349
10330485,281.33299999999997
10330495,156.211
10330511,393.226
10330533,240.863
10330536,76.252
10330561,939.3910000000001
10330579,114.787
10330599,195.65400000000002
10330600,101.796
10330629,34.471
10330642,113.083
10330650,146.624
10330667,60.013999999999996
10330676,179.33
10336980,140.053
10337019,65.942
10337033,146.91299999999998
10337035,227.166
10337064,255.72099999999998
10337072,314.289
10337090,99.865
10337116,72.892
10337155,353.955
10337170,257.001
10337171,265.853
10337218,155.619
10341909,134.209
10341913,51.373999999999995
10341917,289.35
10342041,138.335
10342065,82.044
10342097,134.612
10342248,116.454
10342316,147.496
10342385,32.948
10345478,236.892
10345610,124.708
10345633,226.25
10345635,38.553000000000004
10351820,121.686
10351828,100.15799999999999
10351834,58.986000000000004
10351862,169.919
10351880,72.304
10351898,227.283
10351931,239.537
10351947,190.37599999999998
10351951,223.233
10351959,71.455
10351974,88.991
10351983,102.655
10355741,204.391
10355764,164.06400000000002
10355786,214.983
10355809,291.269
10355814,206.949
10355856,25.409000000000002
10355880,74.225
10355888,144.342
10355895,1041.265
10355941,283.444
10355951,35.828
10355964,88.81700000000001
10355989,235.5
10363115,47.86600000000001
10363172,145.515
10363224,44.857
10363229,31.04
10363233,376.16900000000004
10363281,62.735
10363300,652.3380000000001
10363305,91.822
10363366,484.004
10363417,323.774
10382415,427.98199999999997
10382423,240.188
10382425,382.903
10386984,251.375
10387010,256.263
10387062,229.165
10387162,163.87599999999998
10387175,104.094
10387218,229.16400000000002
10387256,257.601
10387269,359.74800000000005
10387363,141.386
10387370,220.59400000000002
10387471,249.49400000000003
10387495,188.524
10387500,250.649
10395000,212.986
10395008,222.451
10395013,244.002
10395016,488.452
10395028,178.294
10395059,155.017
10395062,932.3889999999999
10395107,69.914
10395148,133.213
10395162,121.635
10395165,102.055
10395202,
10395203,192.78900000000002
10395243,143.122
10263947,194.567
10263971,156.244
10263992,174.915
1026400,276.548
10264001,247.735
10264008,129.25799999999998
10264013,180.354
10264029,193.803
10264035,209.755
10264085,83.39299999999999
10264099,163.896
10264104,232.497
10268714,49.576
10268723,125.79700000000001
10268729,139.411
10268742,111.14200000000001
10268744,84.13
10268797,83.669
10268800,225.641
10268809,121.82600000000001
10268810,41.983999999999995
10268835,57.406000000000006
10268862,139.72299999999998
10268893,213.732
10274663,273.124
10274687,240.77700000000002
10274743,213.90099999999998
10274776,60.461999999999996
10274795,123.641
10274993,586.891
10275033,286.881
10275039,109.04899999999999
10275050,269.959
10275074,144.476
10275077,164.91299999999998
10275084,80.977
10275197,
10275245,346.675
1028267,212.645
1028354,293.045
10284506,297.849
10284575,55.75
10284588,275.365
10284591,300.753
10284603,27.475
10284629,155.286
10284632,110.811
10284655,156.537
10284661,228.685
10284675,199.519
10288010,168.99599999999998
10288013,141.238
10288016,54.591
10288023,86.682
10288031,124.32
10288095,100.274
10288096,137.517
10288127,38.38
10288134,288.356
10288148,87.20700000000001
10288161,232.253
10288183,27.438000000000002
10292554,177.47099999999998
10292604,170.025
10292607,126.36200000000001
10292636,266.015
10292650,226.2
10292672,376.824
10292686,159.10299999999998
10292722,183.872
10292729,167.02200000000002
10292745,245.24099999999999
10292758,167.61
10292781,423.46
10292814,57.086999999999996
10318745,272.423
10318770,1041.014
10318787,256.103
10318802,105.20200000000001
10318851,130.06
10318860,43.28
10318866,122.958
10318874,72.195
10318901,210.148
10318969,240.285
10318982,299.403
10318992,271.454
10323297,1014.715
10323415,131.898
10323486,167.07
10323493,91.993
10323496,340.92
10323515,77.419
10323538,209.398
10323547,163.55700000000002
10323549,47.494
10323583,208.615
10323635,790.987
10323657,132.96200000000002
10323660,119.104
10330696,110.949
10330707,40.621
10330753,306.46
10330785,159.884
10330799,196.245
10330806,239.628
10330818,134.597
10330819,143.075
10330860,160.17700000000002
10330906,178.865
10330918,97.943
10330934,126.32700000000001
10330938,226.94799999999998
10337255,159.083
10337258,78.866
10337295,126.178
10337306,328.594
10337312,279.87
10337323,77.988
10337324,174.69
10337365,129.658
10337379,161.421
10337411,274.128
10337441,75.166
10337454,81.911
10337463,262.938
10345661,140.236
10345684,1193.934
10345699,51.131
10345724,211.292
10345735,149.621
10345784,27.994
10345815,71.381
10345854,58.17100000000001
10345862,226.06599999999997
10345883,194.52700000000002
10345921,128.618
10345939,285.047
10345945,118.124
10345947,152.615
10351984,250.00099999999998
10351997,189.416
10352104,32.510999999999996
10352128,205.32
10352157,137.864
10352192,162.17700000000002
10352241,231.55599999999998
10352244,209.125
10352251,135.297
10352333,109.859
10352379,37.586
10352426,88.087
10356032,202.53900000000002
10356047,124.656
10356049,168.87599999999998
10356057,153.30200000000002
10356112,281.92400000000004
10356124,148.596
10356139,226.78400000000002
10356210,164.05599999999998
10356297,165.576
10356613,56.336999999999996
10356697,202.75400000000002
10356840,139.33700000000002
10382492,319.236
10382503,95.852
10382531,398.957
10382554,216.72799999999998
10382558,721.966
10382575,72.66199999999999
10382584,389.309
10382615,143.67600000000002
10382643,546.682
10382684,174.903
10382727,147.769
10382730,162.659
10382731,145.654
10387516,68.03399999999999
10387524,84.499
10387527,189.942
10387538,266.017
10387549,309.91700000000003
10387554,173.01
10387564,203.585
10387577,156.135
10387578,144.852
10387586,250.18599999999998
10387592,70.685
10387621,290.432
10387636,60.36600000000001
10395252,146.06
10395253,246.13400000000001
10395268,93.145
10395312,300.428
10395327,143.705
10395350,154.122
10395353,97.677
10395358,103.646
10395363,27.081
10395374,186.75799999999998
10395381,210.796
10395400,170.998
10395408,52.51
10264106,190.62
10264140,198.28900000000002
10264149,130.145
10264150,208.238
10264167,105.583
10264185,138.51
10264200,87.854
10264202,623.84
10264218,198.197
10264225,218.933
10264242,276.677
10264259,206.7
10268903,1540.421
10268907,231.282
10268920,84.911
1026895,22.176
10268987,137.251
10268999,249.481
10269047,112.774
10269059,176.88400000000001
1026911,49.166000000000004
10269163,146.16299999999998
10269170,557.509
10269218,184.74599999999998
10269282,123.92200000000001
10275253,431.85
10275284,60.6
10275287,158.653
10275312,70.543
10275356,97.81299999999999
1027536,62.848
10275374,74.488
10275379,230.358
10275380,72.388
10275409,35.217
10275420,83.37299999999999
10275469,84.262
10275558,115.441
10284729,356.793
10284735,101.037
10284738,72.658
10284740,234.419
10284742,173.507
10284751,150.692
10284812,220.22299999999998
10284814,216.57
10284855,211.99900000000002
10284877,83.57600000000001
10284878,102.45
10284881,109.178
10288208,173.43400000000003
10288218,275.902
10288246,196.372
10288259,174.899
10288283,167.889
10288293,107.559
10288324,212.03900000000002
10288333,71.098
10288335,154.69299999999998
10288356,162.961
10288380,215.047
10288388,190.644
10288416,76.305
10292819,99.064
10292843,250.579
10292933,296.252
10292964,383.983
10292985,185.387
10292997,84.463
10293002,324.654
10293024,204.81799999999998
10293041,117.93700000000001
10293068,115.835
10293088,177.05900000000003
10293105,90.227
10293177,55.188
10319045,71.954
10319081,96.052
10319112,257.71299999999997
10319115,103.62200000000001
10319126,81.738
10319131,152.886
10319146,109.97200000000001
10319151,238.49
10319193,372.079
10319234,259.719
10319247,241.74200000000002
10319250,89.01799999999999
10319285,340.88199999999995
10323663,300.23
10323664,122.789
10323670,40.711999999999996
10323699,79.992
10323700,78.634
10323734,55.791000000000004
10323745,99.229
10323822,195.074
10323824,78.933
10323849,100.69200000000001
10323892,173.925
10323899,272.574
10330953,191.657
10330963,212.149
10330981,181.699
10331113,89.77799999999999
10331128,132.755
10331205,117.17
10331209,168.255
10331250,179.926
10331251,120.375
10331274,323.639
10331279,196.583
10331281,69.30199999999999
10331327,41.349
10337517,92.215
10337524,284.036
10337542,67.253
10337603,159.638
10337673,225.41400000000002
10337695,41.941
10337726,85.68700000000001
10337734,166.565
10337751,232.769
10337797,257.082
10337804,75.057
10337839,86.63799999999999
10337840,1522.432
10345952,180.128
10345956,117.49
10346000,261.355
10346058,250.40400000000002
10346091,116.775
10346097,191.37099999999998
10346117,185.498
10346119,210.762
10346149,124.37100000000001
10346202,210.28
10346210,156.179
10346211,87.96600000000001
10352431,211.2
10352450,169.495
10352453,237.577
10352496,102.586
10352499,219.80200000000002
10352511,223.05599999999998
10352603,118.133
10352610,174.81599999999997
10352615,108.257
10352621,126.522
10352659,67.391
10352683,148.32399999999998
